symbol,entry_time,entry_price,exit_time,exit_price,initial_stop,stop_updates_count,pnl,pnl_pct,exit_reason,entry_conditions
DCE.pp2605F,2026-03-06 10:05:00.000000,7574.0,2026-03-10 09:00:00.000000,8004.0,7531.00,3,10750.00,5.68%,初始止损 (5分钟前前绿柱堆 K 线低点:7531.00),60m 底背离确认 (低:6555.00→7425.00) + 5m 红柱+阳柱确认 [绿柱堆内 DIF 拐头]
DCE.pp2605F,2026-03-11 10:05:00.000000,7883.0,2026-03-13 21:00:00.000000,8460.0,7815.00,4,14425.00,7.32%,初始止损 (5分钟前前绿柱堆 K 线低点:7815.00),60m 底背离确认 (低:7425.00→7520.00) + 5m 红柱+阳柱确认 [绿柱堆内 DIF 拐头]
DCE.pp2605F,2026-03-13 22:00:00.000000,8690.0,2026-03-16 22:05:00.000000,8490.0,8490.00,1,-4000.00,-2.30%,初始止损 (5分钟前前绿柱堆 K 线低点:8490.00),60m 底背离确认 (低:7520.00→8448.00) + 5m 红柱+阳柱确认 [绿柱堆内 DIF 拐头]
DCE.pp2605F,2026-03-17 21:00:00.000000,8743.0,2026-03-18 11:00:00.000000,8668.0,8666.00,2,-1500.00,-0.86%,初始止损 (5分钟前前绿柱堆 K 线低点:8666.00),60m 底背离确认 (低:8448.00→8464.00) + 5m 红柱+阳柱确认 [绿柱堆内 DIF 拐头]
DCE.pp2605F,2026-03-18 21:00:00.000000,8975.0,2026-03-19 21:10:00.000000,9039.0,8586.00,2,1280.00,0.71%,初始止损 (5分钟前前绿柱堆 K 线低点:8586.00),60m 底背离确认 (低:8448.00→8464.00) + 5m 红柱+阳柱确认 [绿柱堆内 DIF 拐头]
DCE.pp2605F,2026-03-20 21:00:00.000000,9147.0,2026-03-23 22:40:00.000000,9385.0,8959.00,3,4760.00,2.60%,移动止损 (前前绿柱堆 K 线低点:9385.00),60m 底背离确认 (低:8464.00→8762.00) + 5m 红柱+阳柱确认 [绿柱堆内 DIF 拐头]
DCE.rr2605,2026-01-30 22:10:00.000000,3564.0,2026-02-02 09:50:00.000000,3554.0,3554.00,1,-500.00,-0.28%,初始止损 (5分钟前前绿柱堆 K 线低点:3554.00),红柱堆底部抬升 (绿柱低:3548.00→红柱拐头低:3550.00) + 5m 红柱+阳柱确认 [红柱堆内 DIF 拐头]
DCE.rr2605,2026-02-04 10:00:00.000000,3557.0,2026-02-04 10:45:00.000000,3552.0,3552.00,1,-250.00,-0.14%,初始止损 (5分钟前前绿柱堆 K 线低点:3552.00),60m 底背离确认 (低:3541.00→3549.00) + 5m 红柱+阳柱确认 [绿柱堆内 DIF 拐头]
DCE.rr2605,2026-02-04 14:05:00.000000,3555.0,2026-02-04 21:40:00.000000,3551.0,3550.00,2,-200.00,-0.11%,初始止损 (5分钟前前绿柱堆 K 线低点:3550.00),60m 底背离确认 (低:3541.00→3549.00) + 5m 红柱+阳柱确认 [绿柱堆内 DIF 拐头]
DCE.rr2605,2026-02-05 22:15:00.000000,3558.0,2026-02-06 10:05:00.000000,3557.0,3551.00,5,-50.00,-0.03%,移动止损 (前前绿柱堆 K 线低点:3557.00),红柱堆底部抬升 (绿柱低:3549.00→红柱拐头低:3553.00) + 5m 红柱+阳柱确认 [红柱堆内 DIF 拐头]
DCE.rr2605,2026-02-11 10:05:00.000000,3551.0,2026-02-12 13:35:00.000000,3548.0,3544.00,3,-150.00,-0.08%,初始止损 (5分钟前前绿柱堆 K 线低点:3544.00),红柱堆底部抬升 (绿柱低:3540.00→红柱拐头低:3544.00) + 5m 红柱+阳柱确认 [红柱堆内 DIF 拐头]
DCE.rr2605,2026-02-26 22:35:00.000000,3576.0,2026-02-26 22:55:00.000000,3569.0,3569.00,1,-350.00,-0.20%,初始止损 (5分钟前前绿柱堆 K 线低点:3569.00),60m 底背离确认 (低:3540.00→3567.00) + 5m 红柱+阳柱确认 [绿柱堆内 DIF 拐头]
DCE.rr2605,2026-02-27 14:25:00.000000,3577.0,2026-02-27 22:55:00.000000,3572.0,3567.00,2,-250.00,-0.14%,初始止损 (5分钟前前绿柱堆 K 线低点:3567.00),60m 底背离确认 (低:3540.00→3567.00) + 5m 红柱+阳柱确认 [绿柱堆内 DIF 拐头]
DCE.rr2605,2026-03-11 14:40:00,3576.0,2026-03-12 10:05:00,3577.0,3566.00,3,50.00,0.03%,初始止损 (5分钟前前绿柱堆 K 线低点:3566.00),60m 底背离确认 (低:3556.00→3566.00) + 5m 红柱+阳柱确认 [绿柱堆内 DIF 拐头]
DCE.rr2605,2026-03-12 23:00:00,3578.0,2026-03-13 09:10:00,3577.0,3577.00,1,-50.00,-0.03%,初始止损 (5分钟前前绿柱堆 K 线低点:3577.00),红柱堆底部抬升 (绿柱低:3566.00→红柱拐头低:3570.00) + 5m 红柱+阳柱确认 [红柱堆内 DIF 拐头]
